;Latitude;Longitude;time;area;0
1204;"50ø50'0.0""";"108ø23'0.0""";Tr-J;1;2
1209;"53ø43'0.0""";"115ø12'10.0""";Tr-J;1;2
1211;"51ø44'0.0""";"113ø0'0.0""";Tr-J;1;1
1213;"49ø8'50.0""";"113ø3'0.0""";J;1;1
1214;"49ø37'0.0""";"111ø3'0.0""";J;1;2
1215;"52ø22'35.0""";"109ø32'15.0""";Tr;1;1
1217;"52ø47'0.0""";"116ø35'0.0""";Tr;1;2
1218;"53ø55'20.0""";"115ø46'0.0""";Tr-J;1;0
1223;"50ø58'0.0""";"110ø25'0.0""";J;1;2
1226;"53ø11'45.0""";"117ø50'20.0""";Tr;1;0
1227;"49ø27'0.0""";"112ø3'0.0""";J;1;1
1230;"50ø42'0.0""";"110ø23'0.0""";J;1;1
1231;"50ø40'0.0""";"113ø40'0.0""";J;1;2
1232;"53ø41'50.0""";"115ø4'30.0""";Tr-J;1;1
1236;"51ø15'0.0""";"113ø37'0.0""";J;1;2
1238;"51ø31'0.0""";"113ø18'0.0""";J;1;2
1240;"53ø33'50.0""";"119ø59'0.0""";J;1;0
1241;"54ø8'40.0""";"119ø26'0.0""";Tr;1;2
1243;"50ø7'0.0""";"110ø11'0.0""";J;1;1
1247;"52ø21'10.0""";"115ø17'30.0""";Tr;1;0
1248;"52ø44'0.0""";"115ø33'0.0""";Tr;1;2
1250;"52ø47'0.0""";"110ø13'20.0""";Tr-J;1;0
1260;"49ø58'0.0""";"112ø58'0.0""";J;1;1
1263;"53ø55'50.0""";"115ø46'0.0""";Tr-J;1;1
1267;"51ø28'0.0""";"111ø12'0.0""";Tr-J;1;2
1272;"49ø49'0.0""";"111ø48'0.0""";J;1;0
1274;"50ø8'0.0""";"109ø54'0.0""";Tr;1;2
1276;"53ø8'0.0""";"119ø2'30.0""";Tr;1;1
1278;"51ø7'0.0""";"112ø54'0.0""";J;1;2
1279;"50ø50'0.0""";"108ø22'0.0""";Tr-J;1;2
1280;"51ø6'0.0""";"113ø14'0.0""";J;1;0
1281;"52ø16'50.0""";"115ø56'40.0""";Tr;1;1
1283;"52ø45'30.0""";"116ø40'16.0""";Tr;1;1
1284;"51ø2'0.0""";"112ø30'0.0""";J;1;0
1286;"51ø12'0.0""";"110ø37'0.0""";J;1;1
1288;"51ø27'0.0""";"108ø20'0.0""";Tr-J;1;0
1289;"51ø21'30.0""";"108ø29'30.0""";Tr-J;1;1
1290;"49ø23'0.0""";"109ø27'0.0""";Mz;1;0
1291;"51ø47'0.0""";"113ø53'0.0""";J;1;2
1294;"52ø29'55.0""";"115ø36'50.0""";Tr;1;2
1296;"53ø34'40.0""";"113ø13'0.0""";Tr;1;1
1299;"50ø18'0.0""";"108ø56'0.0""";Tr-J;1;2
1300;"49ø36'0.0""";"112ø19'0.0""";J;1;2
1302;"52ø18'0.0""";"113ø0'0.0""";Tr;1;1
1307;"53ø40'50.0""";"115ø9'30.0""";Tr-J;1;2
1309;"49ø40'0.0""";"112ø15'0.0""";J;1;1
1310;"51ø59'20.0""";"114ø56'40.0""";Tr;1;1
1313;"51ø20'0.0""";"109ø25'0.0""";J;1;0
1314;"49ø44'0.0""";"112ø22'0.0""";J;1;2
1315;"50ø16'30.0""";"107ø30'0.0""";Tr;1;2
1316;"49ø45'0.0""";"112ø21'0.0""";J;1;0
1317;"52ø11'40.0""";"114ø37'20.0""";J;1;0
1319;"53ø45'10.0""";"115ø18'10.0""";Tr-J;1;0
1320;"50ø7'0.0""";"110ø7'0.0""";J;1;2
1323;"49ø58'0.0""";"113ø2'0.0""";J;1;1
1324;"53ø43'0.0""";"115ø12'0.0""";Tr-J;1;2
1326;"50ø36'0.0""";"113ø53'0.0""";J;1;1
1328;"51ø26'0.0""";"113ø27'0.0""";J;1;1
1329;"52ø20'40.0""";"114ø19'0.0""";J;1;1
1332;"54ø49'25.0""";"117ø45'0.0""";J;1;1
1333;"52ø21'0.0""";"112ø57'0.0""";Tr-J;1;0
1334;"52ø51'0.0""";"117ø21'0.0""";J;1;2
1335;"52ø41'30.0""";"118ø23'35.0""";J;1;0
1336;"50ø18'0.0""";"108ø37'0.0""";Tr;1;0
1337;"52ø3'20.0""";"114ø20'50.0""";J;1;1
1344;"50ø10'0.0""";"112ø25'0.0""";J;1;2
1346;"50ø33'0.0""";"111ø12'0.0""";J;1;1
1348;"53ø30'25.0""";"116ø45'20.0""";Tr;1;1
1353;"51ø23'0.0""";"109ø27'0.0""";J;1;1
1354;"50ø3'0.0""";"109ø42'0.0""";J;1;0
1355;"53ø51'40.0""";"117ø39'20.0""";J;1;1
1357;"52ø31'0.0""";"109ø42'40.0""";Tr;1;1
1358;"54ø19'40.0""";"119ø59'0.0""";Tr;1;0
1359;"52ø45'52.0""";"116ø45'50.0""";Tr;1;0
1360;"51ø22'0.0""";"108ø21'45.0""";Tr-J;1;0
1367;"50ø33'0.0""";"111ø11'0.0""";J;1;1
1370;"51ø24'0.0""";"113ø28'0.0""";J;1;1
1373;"53ø51'40.0""";"117ø39'20.0""";J;1;0
1374;"53ø27'0.0""";"116ø49'0.0""";Tr;1;0
1375;"53ø40'0.0""";"113ø16'30.0""";Tr;1;1
1380;"52ø23'55.0""";"109ø30'20.0""";Tr;1;1
1381;"49ø41'0.0""";"109ø46'0.0""";Tr;1;2
1387;"51ø30'0.0""";"113ø15'0.0""";J;1;0
1388;"53ø54'20.0""";"115ø30'0.0""";Tr-J;1;1
1390;"50ø56'0.0""";"113ø18'0.0""";J;1;1
1393;"49ø54'0.0""";"112ø55'0.0""";J;1;1
1395;"51ø24'0.0""";"109ø27'0.0""";J;1;0
1396;"55ø51'0.0""";"118ø58'0.0""";Tr;1;1
1397;"53ø29'50.0""";"116ø32'15.0""";Tr;1;1
1398;"51ø27'0.0""";"108ø20'0.0""";Tr-J;1;0
1399;"51ø30'0.0""";"113ø17'0.0""";J;1;0
1400;"51ø20'0.0""";"109ø30'0.0""";J;1;0
1401;"49ø49'0.0""";"110ø51'0.0""";J;1;2
1402;"50ø56'0.0""";"113ø18'0.0""";J;1;1
1403;"53ø36'50.0""";"114ø29'0.0""";Tr;1;1
1404;"49ø27'0.0""";"108ø51'0.0""";Tr;1;1
1405;"53ø56'15.0""";"116ø15'40.0""";Tr;1;2
1407;"52ø2'0.0""";"114ø23'30.0""";J;1;0
1408;"50ø17'10.0""";"107ø21'40.0""";Tr;1;0
1413;"53ø43'30.0""";"115ø12'40.0""";Tr-J;1;1
1414;"51ø22'0.0""";"109ø30'0.0""";J;1;0
1417;"50ø56'0.0""";"113ø19'0.0""";J;1;1
1418;"50ø10'0.0""";"112ø25'0.0""";J;1;1
1419;"51ø16'0.0""";"113ø39'0.0""";J;1;2
1421;"52ø38'0.0""";"115ø45'20.0""";Tr;1;1
1422;"53ø14'48.0""";"116ø22'50.0""";Tr;1;1
1427;"52ø9'0.0""";"112ø39'0.0""";J;1;0
1428;"51ø42'0.0""";"111ø12'0.0""";Tr;1;0
1435;"50ø13'0.0""";"112ø51'0.0""";J;1;1
1436;"51ø0'0.0""";"112ø32'0.0""";J;1;0
1437;"53ø43'30.0""";"115ø10'0.0""";Tr-J;1;1
1439;"55ø55'20.0""";"118ø42'30.0""";Tr;1;0
1440;"50ø12'0.0""";"107ø27'0.0""";Tr;1;1
1443;"49ø56'0.0""";"111ø16'0.0""";J;1;0
1454;"49ø30'0.0""";"113ø13'0.0""";J;1;0
1457;"53ø29'50.0""";"116ø32'15.0""";Tr;1;1
1462;"52ø59'20.0""";"116ø58'0.0""";Tr;1;2
1463;"53ø56'10.0""";"115ø36'40.0""";Tr-J;1;1
1464;"52ø16'15.0""";"117ø44'20.0""";J;1;2
1466;"51ø38'0.0""";"113ø55'0.0""";J;1;0
1467;"49ø42'0.0""";"109ø46'0.0""";Tr;1;2
1468;"50ø44'0.0""";"113ø36'0.0""";J;1;2
1469;"54ø30'25.0""";"116ø53'0.0""";Tr;1;0
1473;"53ø39'0.0""";"119ø9'0.0""";Tr;1;0
1476;"50ø55'0.0""";"112ø54'0.0""";J;1;0
1477;"53ø42'20.0""";"115ø5'0.0""";Tr-J;1;1
1478;"50ø24'0.0""";"112ø38'0.0""";Tr;1;1
1479;"53ø34'10.0""";"113ø20'0.0""";Tr;1;1
1484;"51ø19'0.0""";"109ø21'0.0""";J;1;0
1487;"51ø23'0.0""";"109ø27'0.0""";J;1;0
1489;"51ø9'0.0""";"112ø55'0.0""";J;1;1
1490;"51ø27'0.0""";"108ø20'0.0""";Tr-J;1;1
1492;"53ø44'20.0""";"115ø10'30.0""";Tr-J;1;0
1499;"54ø12'10.0""";"119ø25'0.0""";Tr;1;2
1502;"52ø19'0.0""";"112ø58'0.0""";Tr-J;1;1
1503;"53ø47'20.0""";"115ø26'30.0""";Tr-J;1;0
1504;"56ø21'30.0""";"118ø17'10.0""";Mz;1;1
1505;"51ø30'0.0""";"113ø23'0.0""";J;1;2
1512;"52ø9'20.0""";"116ø15'0.0""";J;1;1
1515;"51ø29'30.0""";"110ø10'0.0""";Tr;1;0
1526;"49ø37'0.0""";"112ø22'0.0""";J;1;0
1527;"50ø24'0.0""";"112ø34'0.0""";Tr;1;1
1528;"53ø29'30.0""";"118ø52'10.0""";J;1;1
1529;"55ø32'0.0""";"119ø8'0.0""";Mz;1;0
1531;"53ø6'30.0""";"119ø12'20.0""";J;1;0
1532;"56ø4'30.0""";"118ø46'30.0""";Mz;1;0
1534;"53ø11'0.0""";"114ø31'50.0""";Tr-J;1;1
1536;"50ø24'0.0""";"110ø44'0.0""";Tr-J;1;0
1542;"55ø23'20.0""";"118ø46'40.0""";Tr;1;1
1543;"53ø15'40.0""";"111ø57'0.0""";Tr;1;1
1544;"50ø36'0.0""";"113ø54'0.0""";J;1;2
1554;"51ø29'30.0""";"110ø13'30.0""";Tr;1;2
1557;"53ø43'0.0""";"115ø10'0.0""";Tr-J;1;1
1565;"51ø9'0.0""";"112ø57'0.0""";J;1;2
1566;"52ø24'10.0""";"109ø34'0.0""";Tr;1;1
1568;"50ø19'0.0""";"112ø7'0.0""";J;1;1
1570;"53ø41'30.0""";"115ø16'30.0""";Tr-J;1;1
1572;"54ø57'30.0""";"117ø40'50.0""";Tr;1;1
1573;"53ø49'30.0""";"119ø52'0.0""";K;1;1
1574;"52ø21'0.0""";"114ø55'0.0""";Tr;1;0
1575;"53ø27'20.0""";"116ø32'40.0""";Tr;1;0
1577;"52ø53'10.0""";"114ø4'0.0""";Tr;1;0
1579;"50ø2'0.0""";"112ø35'0.0""";J;1;1
1580;"49ø33'0.0""";"112ø37'0.0""";J;1;2
1582;"49ø50'0.0""";"110ø2'0.0""";Tr;1;2
1583;"53ø2'20.0""";"119ø3'40.0""";Tr;1;0
1588;"50ø59'0.0""";"112ø54'0.0""";J;1;0
1590;"49ø36'0.0""";"108ø25'0.0""";Tr;1;2
1592;"50ø18'0.0""";"107ø20'0.0""";Tr;1;1
1595;"50ø0'0.0""";"112ø32'0.0""";J;1;2
1599;"55ø16'30.0""";"118ø24'30.0""";Tr;1;2
1600;"51ø19'0.0""";"109ø26'0.0""";J;1;0
1603;"51ø19'0.0""";"109ø26'0.0""";J;1;0
1604;"53ø15'40.0""";"111ø56'0.0""";Tr;1;1
1609;"53ø43'10.0""";"115ø12'0.0""";Tr-J;1;1
1612;"53ø41'10.0""";"115ø5'20.0""";Tr-J;1;1
1613;"52ø28'35.0""";"109ø37'30.0""";Tr;1;1
1614;"51ø11'0.0""";"113ø20'0.0""";J;1;2
1617;"49ø22'0.0""";"107ø47'30.0""";J;1;1
1619;"53ø45'40.0""";"115ø18'30.0""";Tr-J;1;1
1620;"50ø17'15.0""";"107ø20'0.0""";Tr;1;1
1621;"53ø7'10.0""";"119ø5'20.0""";Tr;1;2
1626;"53ø43'50.0""";"115ø10'30.0""";Tr-J;1;1
1629;"55ø20'0.0""";"118ø51'40.0""";Tr;1;1
1634;"54ø11'10.0""";"117ø47'30.0""";Tr-J;1;1
1635;"52ø20'40.0""";"114ø19'0.0""";J;1;1
1639;"56ø20'0.0""";"118ø15'40.0""";Mz;1;0
1647;"51ø42'0.0""";"110ø39'50.0""";Tr;1;1
1648;"49ø45'0.0""";"112ø37'0.0""";J;1;1
1649;"53ø5'35.0""";"116ø40'0.0""";Tr;1;2
1651;"52ø19'55.0""";"115ø58'0.0""";Tr;1;1
1653;"49ø38'0.0""";"108ø27'0.0""";J;1;0
1657;"50ø8'0.0""";"110ø11'0.0""";J;1;1
1661;"50ø52'0.0""";"108ø27'0.0""";Tr-J;1;1
1662;"50ø16'20.0""";"107ø35'0.0""";Tr;1;1
1663;"51ø24'0.0""";"110ø20'0.0""";J;1;0
1666;"49ø49'0.0""";"111ø48'0.0""";J;1;0
1669;"49ø38'0.0""";"112ø14'0.0""";J;1;1
1679;"52ø50'30.0""";"114ø14'0.0""";Tr;1;1
1680;"50ø16'10.0""";"107ø30'10.0""";Tr;1;1
1685;"53ø43'30.0""";"115ø19'40.0""";Tr-J;1;1
1687;"54ø6'30.0""";"116ø36'5.0""";Tr-J;1;2
1688;"50ø16'30.0""";"107ø29'40.0""";Tr;1;1
1690;"50ø36'0.0""";"113ø54'0.0""";J;1;1
1695;"52ø42'30.0""";"112ø46'30.0""";Tr-J;1;2
1697;"53ø43'0.0""";"115ø12'10.0""";Tr-J;1;0
1702;"53ø46'0.0""";"115ø27'40.0""";Tr-J;1;1
1704;"55ø7'20.0""";"115ø41'30.0""";Tr-J;1;0
1708;"51ø19'0.0""";"109ø22'0.0""";J;1;0
1709;"50ø16'30.0""";"107ø30'0.0""";Tr;1;2
1711;"54ø53'40.0""";"117ø33'0.0""";Tr;1;0
1713;"49ø40'0.0""";"111ø6'0.0""";J;1;0
1714;"51ø44'0.0""";"107ø33'50.0""";Tr;1;1
1715;"52ø49'20.0""";"117ø20'40.0""";Tr;1;0
1723;"53ø9'50.0""";"119ø20'30.0""";Tr;1;0
1725;"51ø18'0.0""";"112ø7'0.0""";J;1;2
1726;"51ø20'0.0""";"110ø22'0.0""";J;1;2
1729;"50ø17'0.0""";"107ø20'0.0""";Tr;1;1
1730;"52ø26'40.0""";"109ø35'0.0""";Tr-J;1;1
1737;"51ø1'0.0""";"110ø11'0.0""";J;1;2
1738;"55ø1'25.0""";"119ø56'50.0""";Tr;1;1
1739;"49ø57'0.0""";"112ø40'0.0""";J;1;1
1741;"51ø55'0.0""";"113ø41'0.0""";Tr-J;1;2
1742;"53ø12'30.0""";"119ø1'10.0""";Tr;1;2
1743;"53ø57'40.0""";"115ø34'10.0""";Tr-J;1;0
1747;"53ø47'20.0""";"115ø26'30.0""";Tr-J;1;0
1748;"51ø1'0.0""";"112ø56'0.0""";J;1;2
1750;"51ø0'0.0""";"112ø33'0.0""";J;1;2
1752;"52ø42'30.0""";"112ø46'30.0""";Tr-J;1;2
1754;"53ø57'40.0""";"115ø34'10.0""";Tr-J;1;2
1756;"56ø20'0.0""";"118ø16'20.0""";Mz;1;0
1757;"53ø40'0.0""";"115ø6'40.0""";Tr-J;1;0
1759;"52ø10'0.0""";"112ø45'0.0""";Tr;1;2
1760;"50ø46'0.0""";"111ø25'0.0""";Tr-J;1;0
1761;"50ø16'0.0""";"112ø53'0.0""";J;1;2
1762;"53ø31'0.0""";"118ø55'15.0""";Tr;1;2
1763;"51ø44'0.0""";"107ø33'50.0""";Tr;1;1
1766;"49ø38'0.0""";"111ø2'0.0""";J;1;2
1773;"52ø40'45.0""";"110ø53'50.0""";Tr;1;1
1775;"51ø23'0.0""";"109ø31'0.0""";J;1;0
1776;"51ø45'0.0""";"111ø39'0.0""";Tr-J;1;1
1781;"54ø13'20.0""";"117ø45'0.0""";Tr-J;1;0
1783;"50ø5'0.0""";"109ø35'0.0""";J;1;2
1790;"51ø20'0.0""";"110ø22'0.0""";J;1;1
1792;"54ø52'50.0""";"117ø31'50.0""";Tr;1;1
1795;"53ø31'0.0""";"118ø49'30.0""";Tr-J;1;2
1800;"51ø23'0.0""";"109ø27'0.0""";J;1;1
1801;"53ø41'0.0""";"115ø8'30.0""";Tr-J;1;1
1803;"51ø26'0.0""";"113ø27'0.0""";J;1;2
1807;"52ø27'0.0""";"115ø24'55.0""";Tr;1;0
1813;"51ø19'0.0""";"109ø21'0.0""";J;1;0
1817;"50ø23'0.0""";"112ø40'0.0""";J;1;0
1819;"49ø37'0.0""";"108ø43'0.0""";J;1;2
1820;"51ø10'0.0""";"112ø58'0.0""";J;1;0
1825;"55ø22'0.0""";"118ø27'30.0""";Tr;1;0
1827;"50ø9'0.0""";"110ø28'0.0""";Tr;1;2
1832;"55ø24'0.0""";"118ø48'30.0""";Tr;1;1
1833;"53ø46'0.0""";"115ø24'40.0""";Tr-J;1;1
1836;"53ø47'20.0""";"115ø28'0.0""";Tr-J;1;0
1841;"51ø37'0.0""";"111ø36'0.0""";Tr-J;1;1
1842;"55ø21'20.0""";"118ø45'0.0""";Tr;1;0
1843;"53ø26'6.0""";"114ø19'30.0""";Tr;1;2
1847;"50ø7'0.0""";"110ø1'0.0""";J;1;2
1849;"52ø50'30.0""";"117ø22'20.0""";J;1;0
1851;"53ø31'20.0""";"118ø56'30.0""";J;1;2
1852;"51ø23'0.0""";"109ø31'0.0""";J;1;0
1854;"53ø34'0.0""";"113ø17'10.0""";Tr;1;1
1858;"49ø55'0.0""";"110ø11'0.0""";Tr;1;0
1861;"49ø41'0.0""";"110ø51'0.0""";J;1;0
1862;"50ø36'0.0""";"113ø54'0.0""";J;1;1
1872;"50ø34'0.0""";"111ø11'0.0""";J;1;1
1874;"50ø1'0.0""";"111ø11'0.0""";J;1;2
1875;"51ø6'0.0""";"113ø18'0.0""";J;1;2
1876;"51ø19'0.0""";"109ø22'0.0""";J;1;0
1886;"53ø45'0.0""";"115ø13'30.0""";Tr-J;1;2
1888;"55ø44'50.0""";"117ø53'0.0""";Tr;1;0
1890;"50ø10'0.0""";"108ø54'0.0""";Tr-J;1;2
1897;"53ø40'50.0""";"116ø0'20.0""";Tr;1;0
1898;"55ø49'0.0""";"118ø57'50.0""";Tr;1;0
1899;"49ø38'0.0""";"111ø3'0.0""";J;1;2
1902;"50ø19'0.0""";"112ø47'0.0""";J;1;2
1904;"50ø59'0.0""";"112ø53'0.0""";J;1;2
1911;"53ø55'20.0""";"115ø50'50.0""";Tr-J;1;2
1912;"51ø20'50.0""";"110ø26'0.0""";Tr;1;0
1913;"51ø21'0.0""";"108ø32'40.0""";Tr-J;1;1
1914;"50ø14'0.0""";"111ø6'0.0""";J;1;1
1916;"51ø21'0.0""";"108ø32'0.0""";Tr-J;1;1
1917;"49ø35'0.0""";"109ø32'0.0""";Mz;1;1
1919;"52ø2'30.0""";"114ø22'30.0""";J;1;0
1921;"52ø59'40.0""";"110ø9'30.0""";Tr;1;1
1923;"53ø42'50.0""";"115ø22'0.0""";Tr-J;1;1
1929;"53ø31'30.0""";"118ø58'0.0""";J;1;0
1931;"52ø15'25.0""";"115ø40'45.0""";Tr;1;0
1932;"53ø47'20.0""";"115ø26'50.0""";Tr-J;1;1
1933;"49ø31'0.0""";"109ø20'0.0""";Mz;1;2
1937;"53ø14'30.0""";"111ø56'20.0""";Tr-J;1;1
1938;"53ø41'20.0""";"115ø9'0.0""";Tr-J;1;1
1941;"50ø7'0.0""";"110ø55'0.0""";J;1;2
1943;"51ø23'0.0""";"109ø31'0.0""";J;1;1
1946;"50ø1'0.0""";"111ø10'0.0""";J;1;2
1947;"53ø15'30.0""";"111ø56'50.0""";Tr-J;1;1
1948;"51ø8'0.0""";"112ø56'0.0""";J;1;2
1949;"52ø46'40.0""";"114ø30'40.0""";Tr;1;1
1950;"53ø45'10.0""";"115ø17'10.0""";Tr-J;1;0
1954;"51ø16'0.0""";"113ø39'0.0""";J;1;0
1956;"51ø7'0.0""";"113ø5'0.0""";J;1;1
1957;"52ø58'0.0""";"110ø13'0.0""";Tr;1;1
1958;"49ø56'0.0""";"112ø26'0.0""";J;1;2
1959;"56ø4'35.0""";"118ø47'30.0""";Mz;1;1
1963;"51ø9'0.0""";"112ø57'0.0""";J;1;2
1964;"51ø12'0.0""";"112ø51'0.0""";J;1;2
1965;"52ø24'30.0""";"114ø17'0.0""";J;1;0
1966;"50ø20'0.0""";"112ø50'0.0""";J;1;2
1967;"54ø9'50.0""";"116ø17'30.0""";Tr-J;1;2
1970;"51ø21'50.0""";"110ø28'15.0""";Tr;1;0
1971;"53ø37'30.0""";"118ø41'0.0""";Tr;1;0
1978;"54ø42'0.0""";"117ø48'30.0""";Tr;1;0
1982;"49ø43'0.0""";"109ø48'0.0""";Tr;1;0
1984;"50ø56'0.0""";"113ø18'0.0""";J;1;1
1986;"50ø26'0.0""";"109ø17'0.0""";Tr;1;2
1989;"55ø57'45.0""";"117ø13'25.0""";J;1;0
1993;"51ø43'20.0""";"107ø41'0.0""";Tr;1;1
1997;"51ø55'10.0""";"115ø20'30.0""";Tr;1;0
1999;"53ø55'30.0""";"115ø45'30.0""";Tr-J;1;0
2000;"52ø29'15.0""";"117ø29'0.0""";Tr;1;0
2001;"51ø19'0.0""";"109ø22'0.0""";J;1;0
2008;"50ø27'0.0""";"108ø38'0.0""";J;1;0
2011;"52ø23'20.0""";"109ø31'45.0""";Tr;1;1
2013;"52ø47'7.0""";"116ø39'57.0""";Tr;1;2
2019;"50ø56'0.0""";"113ø18'0.0""";J;1;1
2020;"49ø30'0.0""";"109ø30'0.0""";Mz;1;0
2021;"54ø4'30.0""";"117ø50'0.0""";J;1;0
2025;"51ø7'0.0""";"113ø9'0.0""";J;1;2
2028;"49ø37'12.0""";"107ø40'0.0""";Tr;1;1
2031;"52ø44'0.0""";"110ø55'40.0""";Tr;1;0
2032;"52ø15'30.0""";"114ø25'35.0""";Tr;1;0
2039;"53ø59'40.0""";"119ø17'30.0""";Tr;1;0
2041;"52ø1'45.0""";"114ø20'55.0""";J;1;2
2042;"51ø4'0.0""";"113ø13'0.0""";J;1;2
2043;"51ø59'0.0""";"114ø42'35.0""";Tr;1;0
2044;"50ø57'0.0""";"113ø19'0.0""";J;1;0
2046;"49ø0'0.0""";"114ø30'0.0""";Tr;1;1
2053;"50ø0'0.0""";"110ø7'0.0""";J;1;2
2065;"51ø17'0.0""";"113ø39'0.0""";J;1;0
2067;"53ø55'50.0""";"116ø1'40.0""";Tr;1;0
2072;"54ø4'30.0""";"117ø50'0.0""";J;1;0
2073;"50ø17'0.0""";"108ø23'0.0""";J;1;2
2076;"52ø41'30.0""";"110ø16'50.0""";Tr;1;1
2087;"53ø40'50.0""";"115ø9'0.0""";Tr-J;1;1
2089;"53ø44'10.0""";"115ø19'0.0""";Tr-J;1;0
2091;"53ø47'30.0""";"115ø27'30.0""";Tr-J;1;1
2092;"52ø45'0.0""";"114ø10'30.0""";J;1;1
2094;"54ø4'30.0""";"117ø50'0.0""";J;1;2
2096;"53ø59'0.0""";"119ø16'30.0""";Tr;1;0
2098;"52ø21'0.0""";"114ø54'0.0""";Tr;1;0
2100;"54ø5'20.0""";"117ø52'50.0""";J;1;0
2108;"52ø21'30.0""";"115ø30'40.0""";Tr;1;0
2111;"51ø26'0.0""";"107ø40'0.0""";Mz;1;1
2115;"54ø4'10.0""";"117ø50'0.0""";J;1;0
2119;"50ø1'0.0""";"111ø12'0.0""";J;1;0
2120;"53ø42'0.0""";"115ø16'10.0""";Tr-J;1;0
2122;"54ø39'50.0""";"119ø46'40.0""";Tr;1;2
2123;"53ø42'20.0""";"116ø50'55.0""";J;1;0
2127;"54ø50'40.0""";"117ø22'10.0""";J;1;0
2130;"54ø42'0.0""";"119ø48'30.0""";Tr;1;0
2131;"51ø18'0.0""";"113ø28'0.0""";J;1;0
2134;"50ø9'0.0""";"112ø8'0.0""";J;1;0
2137;"53ø59'0.0""";"119ø24'30.0""";J;1;0
2145;"49ø56'0.0""";"110ø56'0.0""";J;1;2
2148;"49ø55'0.0""";"110ø15'0.0""";Tr;1;1
2149;"55ø20'0.0""";"118ø36'40.0""";Tr;1;0
2150;"53ø50'30.0""";"117ø38'20.0""";J;1;0
2154;"50ø24'0.0""";"112ø35'0.0""";Tr;1;1
2156;"49ø36'0.0""";"112ø19'0.0""";J;1;0
2160;"49ø38'0.0""";"111ø3'0.0""";J;1;2
2161;"50ø2'0.0""";"108ø35'0.0""";Tr-J;1;0
2162;"53ø34'0.0""";"118ø55'0.0""";J;1;2
2181;"54ø8'40.0""";"119ø26'0.0""";Tr;1;0
2182;"56ø19'50.0""";"118ø25'0.0""";Mz;1;0
2183;"52ø38'0.0""";"115ø40'20.0""";J;1;0
2185;"52ø24'30.0""";"114ø17'0.0""";J;1;0
2189;"51ø34'10.0""";"110ø23'30.0""";Tr;1;1
2191;"50ø40'0.0""";"113ø32'0.0""";J;1;1
2199;"49ø54'0.0""";"112ø54'0.0""";J;1;1
2200;"49ø54'0.0""";"112ø55'0.0""";J;1;0
2201;"56ø19'50.0""";"118ø19'20.0""";Mz;1;0
2203;"53ø55'50.0""";"115ø39'0.0""";Tr-J;1;0
2207;"53ø40'10.0""";"115ø9'30.0""";Tr-J;1;0
2210;"50ø51'0.0""";"108ø26'0.0""";Tr-J;1;1
2213;"50ø56'0.0""";"113ø18'0.0""";J;1;1
2214;"49ø29'0.0""";"110ø31'0.0""";J;1;2
2219;"49ø54'0.0""";"112ø55'0.0""";J;1;0
2220;"52ø40'5.0""";"114ø3'0.0""";Tr-J;1;1
2221;"51ø8'0.0""";"112ø56'0.0""";J;1;1
2225;"52ø34'50.0""";"115ø43'0.0""";J;1;0
2226;"53ø5'20.0""";"117ø10'10.0""";Tr;1;0
2227;"51ø15'0.0""";"113ø28'0.0""";J;1;0
2233;"52ø51'30.0""";"117ø20'15.0""";Tr;1;0
2240;"52ø56'45.0""";"119ø30'50.0""";Tr;1;0
2243;"49ø31'0.0""";"109ø16'0.0""";Mz;1;2
2244;"52ø51'0.0""";"117ø21'0.0""";J;1;1
2252;"51ø20'0.0""";"109ø25'0.0""";J;1;0
2258;"53ø55'10.0""";"116ø17'0.0""";Tr;1;0
2264;"49ø40'0.0""";"112ø56'0.0""";Tr-J;1;1
2268;"49ø37'0.0""";"111ø2'0.0""";J;1;2
2272;"53ø13'30.0""";"119ø11'30.0""";Tr;1;0
2273;"55ø11'0.0""";"118ø59'0.0""";Tr;1;1
2277;"55ø28'0.0""";"118ø48'10.0""";Tr;1;0
2280;"49ø16'0.0""";"109ø52'0.0""";J;1;0
2281;"53ø36'0.0""";"119ø11'0.0""";Mz;1;2
2284;"54ø53'5.0""";"117ø40'10.0""";Tr;1;0
2285;"53ø1'10.0""";"119ø2'0.0""";Tr;1;0
2288;"51ø19'0.0""";"109ø22'0.0""";J;1;0
2291;"53ø51'40.0""";"117ø39'20.0""";J;1;0
2296;"53ø36'30.0""";"118ø45'40.0""";J;1;0
2298;"51ø38'0.0""";"113ø42'0.0""";J;1;0
2300;"53ø55'50.0""";"115ø39'0.0""";Tr-J;1;0
2301;"49ø42'0.0""";"109ø46'0.0""";Tr;1;0
2305;"51ø39'0.0""";"110ø19'30.0""";J;1;0
2309;"54ø8'0.0""";"117ø42'50.0""";Tr-J;1;0
2316;"53ø41'10.0""";"115ø6'0.0""";Tr-J;1;1
2321;"51ø23'0.0""";"113ø28'0.0""";J;1;1
2322;"54ø53'40.0""";"119ø56'0.0""";Tr;1;0
2323;"52ø7'0.0""";"112ø53'0.0""";Tr;1;0
2324;"53ø45'10.0""";"117ø37'10.0""";J;1;0
2331;"52ø52'20.0""";"117ø14'5.0""";J;1;0
2332;"49ø38'0.0""";"111ø3'0.0""";J;1;0
2337;"49ø34'0.0""";"109ø18'0.0""";Mz;1;2
2346;"51ø14'0.0""";"107ø31'15.0""";Tr;1;1
2347;"51ø19'0.0""";"109ø21'0.0""";J;1;1
