;Latitude;Longitude;time;area;0
2110;"46ø54'0.0""";"138ø22'40.0""";Pg;2;2
2113;"45ø45'30.0""";"135ø57'0.0""";K;2;2
2114;"47ø13'48.0""";"138ø3'6.0""";K;2;0
2126;"43ø37'20.0""";"135ø11'35.0""";Pg;2;0
2132;"46ø20'0.0""";"137ø55'35.0""";K;2;0
2133;"43ø6'53.0""";"133ø25'10.0""";K;2;3
2138;"43ø41'30.0""";"135ø17'40.0""";Pg;2;0
2142;"46ø50'15.0""";"137ø3'0.0""";K;2;0
2144;"45ø5'20.0""";"134ø48'0.0""";K;2;1
2157;"49ø30'0.0""";"133ø37'0.0""";K;2;0
2165;"45ø52'40.0""";"134ø58'40.0""";K;2;3
2171;"45ø41'58.0""";"134ø4'8.0""";K;2;0
2172;"45ø42'10.0""";"134ø5'0.0""";K;2;1
2176;"43ø42'5.0""";"135ø16'20.0""";K;2;2
2178;"43ø11'50.0""";"134ø34'0.0""";K;2;3
2179;"43ø37'35.0""";"135ø12'5.0""";Pg;2;1
2184;"46ø21'5.0""";"135ø46'30.0""";K;2;2
2188;"51ø37'0.0""";"135ø41'0.0""";K;2;0
2192;"44ø27'0.0""";"135ø13'0.0""";Pg;2;3
2193;"44ø36'40.0""";"135ø12'40.0""";Pg;2;3
2197;"45ø46'0.0""";"135ø32'30.0""";K;2;1
2202;"46ø56'2.0""";"137ø2'5.0""";K;2;0
2205;"45ø35'0.0""";"134ø47'30.0""";K;2;3
2211;"47ø47'0.0""";"138ø8'18.0""";K;2;3
2216;"43ø6'55.0""";"134ø20'10.0""";K;2;3
2223;"43ø8'50.0""";"134ø24'35.0""";K;2;2
2229;"50ø17'0.0""";"133ø53'0.0""";K;2;2
2231;"43ø39'45.0""";"135ø3'14.0""";K;2;0
2234;"43ø48'35.0""";"135ø27'35.0""";Pg;2;2
2236;"50ø45'0.0""";"136ø15'0.0""";K;2;1
2239;"42ø59'50.0""";"134ø7'40.0""";K;2;0
2245;"46ø55'0.0""";"137ø21'20.0""";K;2;0
2246;"46ø22'30.0""";"136ø15'25.0""";K;2;2
2249;"51ø18'0.0""";"134ø22'0.0""";K;2;0
2250;"43ø45'28.0""";"135ø25'5.0""";Pg;2;2
2251;"44ø27'50.0""";"134ø32'20.0""";K;2;3
2254;"43ø49'40.0""";"135ø28'20.0""";Pg;2;2
2256;"46ø55'42.0""";"137ø21'0.0""";K;2;0
2257;"54ø17'0.0""";"135ø30'0.0""";Pg;2;0
2259;"54ø35'0.0""";"136ø48'0.0""";K;2;0
2266;"43ø6'53.0""";"133ø25'10.0""";K;2;0
2269;"43ø48'30.0""";"135ø27'40.0""";Pg;2;2
2279;"51ø53'0.0""";"133ø58'0.0""";K;2;0
2282;"43ø5'45.0""";"134ø8'15.0""";K;2;3
2289;"43ø57'0.0""";"135ø8'0.0""";K;2;2
2290;"42ø57'40.0""";"134ø1'40.0""";K;2;2
2294;"51ø48'0.0""";"134ø12'0.0""";K;2;0
2299;"47ø16'10.0""";"138ø41'5.0""";Pg;2;0
2303;"45ø33'20.0""";"135ø51'0.0""";K;2;0
2307;"46ø10'35.0""";"135ø39'10.0""";K;2;0
2311;"43ø46'15.0""";"134ø14'40.0""";K;2;0
2315;"46ø8'30.0""";"136ø3'10.0""";K;2;0
2333;"44ø32'0.0""";"135ø12'0.0""";Pg;2;3
2338;"43ø6'53.0""";"133ø25'10.0""";K;2;0
2340;"50ø32'0.0""";"140ø2'0.0""";Pg;2;0
2341;"43ø42'5.0""";"135ø16'20.0""";K;2;2
2342;"54ø17'0.0""";"139ø47'0.0""";Pg;2;2
2343;"43ø37'25.0""";"135ø11'55.0""";Pg;2;0
2345;"43ø48'35.0""";"135ø27'10.0""";Pg;2;0
2361;"44ø30'50.0""";"135ø13'30.0""";Pg;2;3
2362;"47ø16'50.0""";"137ø2'20.0""";K;2;1
2372;"43ø42'5.0""";"135ø16'20.0""";K;2;2
2374;"46ø50'45.0""";"137ø6'8.0""";K;2;0
2384;"44ø31'40.0""";"135ø8'25.0""";Pg;2;3
2386;"51ø44'0.0""";"135ø36'0.0""";K;2;0
2393;"46ø16'25.0""";"135ø54'20.0""";K;2;0
2398;"47ø14'20.0""";"137ø53'20.0""";K;2;0
2416;"43ø6'53.0""";"133ø25'10.0""";K;2;0
2421;"47ø23'48.0""";"138ø3'6.0""";K;2;0
2422;"43ø45'25.0""";"135ø25'5.0""";Pg;2;2
2423;"43ø54'25.0""";"135ø29'15.0""";Pg;2;0
2428;"45ø40'0.0""";"137ø15'0.0""";Pg;2;2
2429;"45ø42'40.0""";"134ø14'30.0""";K;2;0
2432;"44ø37'55.0""";"134ø23'15.0""";K;2;0
2435;"47ø15'54.0""";"137ø18'40.0""";K;2;0
2450;"48ø10'0.0""";"132ø35'0.0""";K;2;0
2454;"46ø48'45.0""";"137ø4'20.0""";K;2;0
2456;"47ø22'42.0""";"138ø6'6.0""";K;2;3
2460;"47ø16'48.0""";"138ø41'23.0""";Pg;2;2
2468;"47ø4'50.0""";"134ø49'5.0""";K;2;2
2469;"49ø30'0.0""";"138ø51'0.0""";J;2;0
2471;"42ø59'50.0""";"134ø7'40.0""";K;2;0
2478;"47ø27'0.0""";"138ø43'0.0""";K;2;2
2488;"43ø40'0.0""";"135ø10'0.0""";Pg;2;0
2493;"44ø30'40.0""";"136ø11'30.0""";Pg;2;0
2503;"46ø0'0.0""";"137ø45'0.0""";Pg;2;2
2507;"43ø41'50.0""";"135ø12'10.0""";Pg;2;2
2515;"46ø9'10.0""";"136ø2'25.0""";K;2;0
2521;"51ø47'0.0""";"135ø38'0.0""";K;2;0
2530;"43ø6'53.0""";"133ø25'10.0""";K;2;0
2531;"46ø15'20.0""";"137ø45'20.0""";K;2;0
2543;"43ø34'35.0""";"133ø56'20.0""";K;2;1
2544;"46ø55'27.0""";"137ø21'0.0""";K;2;0
2554;"51ø7'0.0""";"135ø47'0.0""";K;2;0
2556;"47ø29'40.0""";"138ø53'4.0""";K;2;2
2562;"44ø18'25.0""";"135ø28'0.0""";K;2;2
2563;"44ø21'0.0""";"135ø10'0.0""";K;2;1
2564;"43ø6'53.0""";"133ø25'10.0""";K;2;0
2565;"53ø58'0.0""";"140ø10'0.0""";Pg;2;2
2568;"46ø8'25.0""";"136ø3'0.0""";K;2;2
2569;"50ø10'0.0""";"136ø21'0.0""";K;2;0
2571;"51ø47'0.0""";"135ø37'0.0""";K;2;0
2572;"47ø27'0.0""";"138ø43'0.0""";Pg;2;2
2574;"55ø23'0.0""";"135ø14'0.0""";K;2;3
2578;"44ø29'15.0""";"136ø7'10.0""";Pg;2;2
2580;"46ø15'45.0""";"137ø36'40.0""";K;2;0
2595;"46ø32'50.0""";"135ø53'0.0""";K;2;1
2602;"46ø18'50.0""";"135ø30'0.0""";K;2;0
2603;"55ø23'0.0""";"135ø14'0.0""";K;2;3
2607;"43ø55'0.0""";"135ø28'0.0""";Pg;2;0
2608;"47ø2'45.0""";"137ø45'5.0""";K;2;0
2612;"43ø38'25.0""";"135ø13'30.0""";Pg;2;2
2615;"54ø4'0.0""";"136ø57'0.0""";Pg;2;2
2636;"52ø19'0.0""";"139ø12'0.0""";K;2;2
2642;"43ø39'30.0""";"135ø13'20.0""";Pg;2;0
2644;"43ø48'35.0""";"135ø27'40.0""";Pg;2;0
2646;"49ø21'0.0""";"138ø59'0.0""";K;2;0
2651;"43ø34'0.0""";"133ø56'0.0""";K;2;0
2657;"43ø16'30.0""";"133ø3'50.0""";K;2;3
2663;"48ø44'0.0""";"138ø29'0.0""";Pg;2;0
2670;"43ø52'0.0""";"135ø8'0.0""";K;2;2
2672;"43ø48'35.0""";"135ø24'40.0""";Pg;2;0
2676;"52ø35'0.0""";"134ø5'0.0""";K;2;2
2678;"47ø46'30.0""";"138ø9'35.0""";K;2;3
2679;"44ø36'45.0""";"135ø11'0.0""";Pg;2;0
2685;"46ø18'45.0""";"135ø34'25.0""";K;2;0
2691;"47ø12'5.0""";"137ø27'0.0""";K;2;0
2693;"43ø38'30.0""";"135ø13'20.0""";Pg;2;2
2700;"47ø13'45.0""";"137ø51'20.0""";K;2;3
2705;"52ø24'0.0""";"134ø19'0.0""";K;2;2
2707;"50ø42'0.0""";"136ø14'0.0""";K;2;0
2720;"54ø35'0.0""";"136ø48'0.0""";K;2;0
2732;"44ø18'20.0""";"135ø27'40.0""";K;2;2
2735;"45ø7'50.0""";"136ø7'50.0""";Pg;2;2
2737;"45ø13'0.0""";"134ø56'25.0""";K;2;2
2751;"44ø27'50.0""";"135ø11'0.0""";Pg;2;2
2772;"43ø6'55.0""";"134ø20'10.0""";K;2;0
2773;"47ø29'12.0""";"138ø12'6.0""";Pg;2;3
2781;"44ø37'50.0""";"134ø23'30.0""";K;2;0
2799;"54ø39'0.0""";"133ø25'0.0""";K;2;2
2804;"43ø50'0.0""";"135ø28'35.0""";Pg;2;0
2810;"43ø49'40.0""";"135ø28'20.0""";Pg;2;2
2820;"46ø14'50.0""";"135ø41'0.0""";K;2;2
2829;"46ø22'58.0""";"136ø18'10.0""";K;2;0
2830;"47ø22'25.0""";"139ø0'30.0""";Pg;2;2
2840;"47ø22'0.0""";"138ø26'36.0""";K;2;1
2842;"50ø20'0.0""";"135ø29'0.0""";K;2;0
2848;"43ø37'55.0""";"135ø12'40.0""";Pg;2;0
2850;"46ø41'0.0""";"134ø19'5.0""";K;2;3
2852;"45ø38'0.0""";"137ø24'10.0""";K;2;2
2854;"51ø7'0.0""";"135ø47'0.0""";K;2;2
2860;"51ø10'0.0""";"135ø47'0.0""";K;2;2
2870;"44ø22'30.0""";"135ø41'0.0""";Pg;2;2
2872;"47ø23'48.0""";"138ø3'6.0""";K;2;2
2875;"44ø36'0.0""";"135ø9'35.0""";Pg;2;3
2877;"45ø34'40.0""";"137ø15'30.0""";K;2;2
2880;"44ø29'50.0""";"134ø23'10.0""";K;2;3
2886;"51ø44'0.0""";"135ø36'0.0""";K;2;0
2900;"48ø7'0.0""";"137ø40'30.0""";K;2;2
2901;"44ø28'0.0""";"135ø13'30.0""";Pg;2;0
2909;"43ø48'35.0""";"135ø27'35.0""";Pg;2;2
2910;"44ø16'0.0""";"132ø47'0.0""";K;2;2
2912;"48ø8'10.0""";"137ø38'40.0""";K;2;0
2916;"44ø25'30.0""";"135ø48'20.0""";Pg;2;2
2917;"50ø20'0.0""";"135ø29'0.0""";K;2;0
2924;"46ø13'0.0""";"137ø30'0.0""";Pg;2;3
2932;"47ø50'0.0""";"138ø21'30.0""";K;2;2
2936;"47ø4'0.0""";"134ø26'10.0""";K;2;2
2943;"47ø15'0.0""";"138ø41'0.0""";Pg;2;0
2945;"47ø27'0.0""";"138ø43'0.0""";Pg;2;2
2949;"47ø46'40.0""";"134ø20'0.0""";K;2;2
2951;"50ø43'0.0""";"136ø14'0.0""";K;2;0
2960;"50ø42'0.0""";"136ø13'0.0""";K;2;0
2970;"47ø15'28.0""";"137ø47'55.0""";K;2;3
2974;"46ø15'0.0""";"135ø50'50.0""";K;2;0
2989;"49ø27'0.0""";"137ø58'0.0""";K;2;0
2996;"45ø9'10.0""";"135ø7'30.0""";K;2;3
2997;"46ø17'9.0""";"135ø52'15.0""";K;2;0
2998;"44ø36'5.0""";"134ø20'50.0""";K;2;2
3002;"45ø3'40.0""";"135ø22'40.0""";K;2;1
3004;"51ø17'0.0""";"134ø10'0.0""";K;2;1
3009;"44ø18'50.0""";"135ø27'2.0""";K;2;2
3020;"55ø43'0.0""";"135ø45'0.0""";K;2;2
3035;"54ø1'0.0""";"135ø18'0.0""";K;2;2
3038;"47ø19'0.0""";"134ø55'0.0""";K;2;0
3043;"43ø50'0.0""";"134ø23'0.0""";Pg;2;0
3052;"52ø0'0.0""";"134ø21'0.0""";K;2;0
3058;"48ø15'0.0""";"136ø33'0.0""";K;2;2
3063;"47ø27'0.0""";"138ø43'0.0""";Pg;2;2
3066;"49ø30'0.0""";"138ø52'0.0""";K;2;0
3067;"47ø16'25.0""";"137ø8'0.0""";K;2;1
3069;"51ø45'0.0""";"134ø55'0.0""";K;2;2
3077;"44ø44'55.0""";"135ø54'5.0""";K;2;2
3078;"43ø10'5.0""";"133ø4'10.0""";K;2;3
3081;"51ø47'0.0""";"135ø29'0.0""";K;2;0
3084;"50ø35'0.0""";"139ø30'0.0""";Pg;2;0
3088;"43ø40'0.0""";"135ø10'0.0""";Pg;2;0
3096;"47ø25'25.0""";"138ø57'40.0""";Pg;2;3
3098;"52ø15'0.0""";"139ø3'0.0""";K;2;2
3112;"44ø55'40.0""";"136ø33'30.0""";Pg;2;2
3116;"47ø14'0.0""";"135ø13'0.0""";K;2;2
3118;"47ø15'0.0""";"138ø41'0.0""";Pg;2;0
3122;"48ø32'0.0""";"138ø21'0.0""";K;2;0
3125;"51ø46'0.0""";"134ø20'0.0""";K;2;0
3128;"45ø39'50.0""";"134ø46'40.0""";K;2;1
3129;"44ø16'0.0""";"132ø47'0.0""";K;2;0
3134;"43ø4'10.0""";"132ø42'0.0""";K;2;2
3138;"47ø15'25.0""";"137ø47'55.0""";K;2;3
3144;"47ø52'0.0""";"136ø14'0.0""";K;2;2
3145;"46ø59'25.0""";"137ø32'25.0""";K;2;0
3156;"44ø16'0.0""";"132ø47'0.0""";K;2;2
3172;"45ø59'10.0""";"135ø16'30.0""";K;2;2
3181;"43ø48'20.0""";"135ø27'20.0""";Pg;2;2
3184;"53ø19'0.0""";"135ø11'0.0""";K;2;0
3189;"55ø31'0.0""";"135ø59'0.0""";K;2;2
3206;"48ø57'0.0""";"132ø17'0.0""";K;2;0
3207;"45ø49'36.0""";"136ø43'10.0""";K;2;2
3211;"44ø28'30.0""";"134ø45'40.0""";K;2;0
3215;"50ø42'0.0""";"136ø15'0.0""";K;2;0
3217;"45ø10'0.0""";"136ø13'0.0""";Pg;2;2
3221;"52ø36'0.0""";"133ø59'0.0""";K;2;2
3236;"46ø41'0.0""";"134ø6'10.0""";K;2;2
3239;"43ø48'30.0""";"135ø13'30.0""";Pg;2;3
3244;"44ø25'30.0""";"135ø48'0.0""";Pg;2;2
3248;"50ø8'0.0""";"139ø43'0.0""";Pg;2;0
3262;"48ø5'15.0""";"137ø39'20.0""";K;2;0
3264;"42ø58'25.0""";"134ø4'55.0""";K;2;2
3272;"50ø10'0.0""";"136ø22'0.0""";K;2;0
3274;"51ø17'0.0""";"136ø18'0.0""";K;2;2
3278;"44ø38'30.0""";"134ø22'5.0""";K;2;2
3280;"47ø11'35.0""";"137ø27'35.0""";K;2;0
3281;"43ø40'20.0""";"135ø13'30.0""";Pg;2;0
3284;"48ø10'0.0""";"138ø46'0.0""";K;2;0
3291;"44ø7'30.0""";"134ø23'0.0""";K;2;2
3295;"47ø21'18.0""";"138ø27'12.0""";K;2;2
3307;"47ø11'35.0""";"137ø20'30.0""";K;2;0
3311;"44ø31'30.0""";"135ø37'30.0""";K;2;2
3315;"44ø18'10.0""";"135ø43'7.0""";Pg;2;0
3318;"46ø55'35.0""";"137ø8'5.0""";K;2;0
3320;"44ø38'40.0""";"134ø24'30.0""";K;2;2
3329;"43ø30'0.0""";"135ø0'0.0""";K;2;0
3332;"43ø48'35.0""";"135ø27'35.0""";Pg;2;2
3334;"55ø34'0.0""";"135ø54'0.0""";K;2;2
3358;"50ø43'0.0""";"136ø15'0.0""";K;2;2
3366;"46ø15'35.0""";"137ø37'30.0""";K;2;2
3368;"47ø15'0.0""";"135ø41'0.0""";Pg;2;2
3372;"45ø50'0.0""";"137ø43'0.0""";K;2;2
3374;"54ø38'0.0""";"134ø2'0.0""";K;2;2
3377;"51ø57'0.0""";"133ø58'0.0""";K;2;2
3385;"46ø26'45.0""";"138ø10'30.0""";K;2;2
3391;"52ø14'0.0""";"139ø0'0.0""";K;2;2
3393;"45ø51'35.0""";"136ø18'35.0""";K;2;0
3396;"50ø11'0.0""";"136ø23'0.0""";K;2;0
3400;"53ø6'0.0""";"139ø4'0.0""";K;2;2
3406;"52ø49'0.0""";"138ø40'0.0""";K;2;2
3410;"44ø27'40.0""";"136ø2'0.0""";Pg;2;0
3427;"47ø17'0.0""";"137ø3'0.0""";K;2;0
3429;"47ø27'0.0""";"138ø43'0.0""";Pg;2;2
3434;"50ø41'0.0""";"136ø13'0.0""";K;2;0
3437;"45ø16'0.0""";"133ø50'0.0""";K;2;2
3441;"46ø20'55.0""";"135ø53'0.0""";K;2;0
3443;"49ø5'0.0""";"137ø35'0.0""";K;2;0
3444;"54ø13'0.0""";"139ø8'0.0""";K;2;2
3447;"55ø28'0.0""";"136ø7'0.0""";K;2;2
3452;"47ø22'0.0""";"138ø25'18.0""";K;2;2
3453;"53ø23'0.0""";"135ø18'0.0""";K;2;0
3454;"48ø6'0.0""";"139ø28'0.0""";Pg;2;2
3462;"47ø10'0.0""";"134ø45'0.0""";K;2;2
3464;"46ø53'40.0""";"137ø2'20.0""";K;2;2
3465;"47ø12'6.0""";"137ø27'0.0""";K;2;0
3473;"50ø42'0.0""";"136ø15'0.0""";K;2;2
3476;"52ø3'0.0""";"139ø10'0.0""";K;2;2
3477;"49ø48'0.0""";"140ø9'0.0""";K;2;2
3481;"47ø32'10.0""";"138ø2'0.0""";K;2;2
3489;"43ø3'30.0""";"134ø12'10.0""";K;2;2
3490;"44ø54'10.0""";"136ø31'55.0""";Pg;2;2
3491;"44ø27'40.0""";"134ø46'25.0""";K;2;2
3497;"46ø53'45.0""";"138ø14'40.0""";Pg;2;2
3499;"46ø30'2.0""";"135ø53'10.0""";K;2;0
3506;"46ø28'35.0""";"136ø22'30.0""";K;2;2
3516;"52ø52'0.0""";"139ø4'0.0""";Pg;2;2
3519;"45ø56'36.0""";"136ø51'30.0""";K;2;2
3525;"46ø26'30.0""";"136ø20'45.0""";K;2;2
3526;"44ø31'55.0""";"135ø37'25.0""";Pg;2;2
3527;"44ø30'0.0""";"135ø36'30.0""";K;2;2
3534;"46ø20'50.0""";"136ø56'50.0""";K;2;2
3536;"52ø16'0.0""";"138ø54'0.0""";K;2;2
3542;"47ø55'30.0""";"137ø46'40.0""";K;2;2
3544;"48ø6'30.0""";"137ø55'40.0""";K;2;0
3556;"52ø34'0.0""";"140ø36'0.0""";Pg;2;2
3569;"42ø42'27.0""";"133ø3'56.0""";K;2;2
3576;"43ø56'0.0""";"135ø28'0.0""";Pg;2;2
3581;"52ø52'0.0""";"139ø2'0.0""";Pg;2;2
3589;"46ø21'40.0""";"134ø12'0.0""";K;2;2
3597;"47ø25'51.0""";"138ø41'26.0""";K;2;2
3602;"47ø54'40.0""";"137ø31'25.0""";K;2;2
3614;"54ø17'0.0""";"139ø47'0.0""";Pg;2;2
3617;"46ø55'35.0""";"137ø10'20.0""";K;2;2
3622;"45ø3'55.0""";"135ø22'10.0""";K;2;2
3624;"51ø3'0.0""";"133ø45'0.0""";K;2;0
3626;"46ø18'45.0""";"135ø43'0.0""";K;2;2
3631;"44ø34'55.0""";"136ø12'50.0""";Pg;2;0
3644;"52ø25'0.0""";"134ø25'0.0""";K;2;2
3647;"52ø44'0.0""";"136ø3'0.0""";Pg;2;0
3648;"47ø22'30.0""";"138ø12'12.0""";K;2;2
3649;"55ø38'0.0""";"132ø59'0.0""";K;2;2
3650;"47ø6'13.0""";"137ø1'52.0""";K;2;2
3656;"46ø24'15.0""";"135ø52'35.0""";K;2;2
3658;"46ø45'10.0""";"137ø14'45.0""";K;2;2
3661;"47ø17'0.0""";"134ø48'0.0""";K;2;2
3666;"44ø17'27.0""";"134ø37'27.0""";K;2;2
3668;"45ø8'10.0""";"134ø39'45.0""";K;2;2
3679;"47ø50'0.0""";"136ø4'0.0""";K;2;2
3680;"47ø17'0.0""";"135ø8'0.0""";K;2;2
3692;"44ø38'10.0""";"134ø27'30.0""";K;2;3
3697;"52ø50'0.0""";"140ø54'0.0""";Pg;2;2
3703;"45ø35'0.0""";"135ø22'0.0""";K;2;0
3708;"43ø48'30.0""";"135ø27'40.0""";Pg;2;0
3709;"54ø0'0.0""";"139ø32'0.0""";Pg;2;2
3711;"46ø59'0.0""";"137ø18'0.0""";K;2;2
3712;"45ø34'55.0""";"134ø48'32.0""";K;2;0
3718;"53ø1'0.0""";"135ø22'0.0""";K;2;2
3724;"52ø55'0.0""";"139ø6'0.0""";Pg;2;2
3727;"46ø10'45.0""";"136ø8'50.0""";K;2;2
3728;"47ø12'40.0""";"137ø18'0.0""";K;2;2
3730;"48ø19'0.0""";"138ø59'0.0""";Pg;2;2
3735;"53ø5'0.0""";"139ø2'0.0""";K;2;2
3736;"44ø17'25.0""";"135ø48'17.0""";Pg;2;2
3746;"51ø47'0.0""";"135ø16'0.0""";K;2;2
3751;"44ø29'15.0""";"136ø7'10.0""";Pg;2;2
3756;"44ø28'30.0""";"134ø46'10.0""";K;2;2
3771;"47ø27'0.0""";"138ø43'0.0""";Pg;2;2
3774;"46ø20'0.0""";"136ø57'20.0""";K;2;2
3777;"46ø42'30.0""";"137ø35'30.0""";K;2;2
3785;"52ø42'0.0""";"133ø52'0.0""";K;2;2
3788;"53ø4'0.0""";"136ø4'0.0""";Pg;2;2
3791;"49ø15'0.0""";"138ø10'0.0""";K;2;2
3793;"43ø42'5.0""";"135ø16'20.0""";Pg;2;2
3796;"44ø25'0.0""";"132ø56'20.0""";K;2;0
3797;"45ø2'25.0""";"135ø19'15.0""";K;2;2
3807;"50ø54'0.0""";"135ø48'0.0""";K;2;2
3808;"44ø34'45.0""";"136ø12'30.0""";Pg;2;2
3817;"44ø22'20.0""";"134ø46'30.0""";K;2;2
3821;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
3823;"51ø56'0.0""";"133ø30'0.0""";K;2;2
3827;"44ø30'40.0""";"136ø11'30.0""";Pg;2;2
3832;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
3834;"47ø11'45.0""";"137ø52'50.0""";K;2;3
3842;"44ø22'55.0""";"134ø22'13.0""";K;2;0
3850;"44ø17'30.0""";"135ø48'10.0""";Pg;2;2
3853;"42ø40'40.0""";"133ø2'36.0""";K;2;2
3857;"46ø56'3.0""";"137ø4'5.0""";K;2;2
3860;"43ø52'0.0""";"135ø8'0.0""";K;2;2
3862;"47ø29'54.0""";"138ø14'58.0""";Pg;2;2
3865;"45ø1'46.0""";"134ø14'35.0""";Pg;2;2
3868;"45ø32'51.0""";"136ø56'40.0""";Pg;2;2
3873;"43ø57'40.0""";"135ø27'40.0""";Pg;2;2
3874;"44ø30'40.0""";"134ø45'20.0""";K;2;2
3875;"47ø12'0.0""";"137ø27'36.0""";K;2;0
3876;"45ø50'0.0""";"137ø43'0.0""";Pg;2;2
3878;"46ø50'25.0""";"136ø57'15.0""";K;2;0
3885;"43ø5'50.0""";"132ø47'50.0""";K;2;2
3893;"54ø2'0.0""";"134ø54'0.0""";Pg;2;2
3894;"50ø39'0.0""";"136ø25'0.0""";K;2;2
3895;"47ø10'30.0""";"136ø42'0.0""";K;2;2
3897;"43ø48'35.0""";"135ø27'35.0""";Pg;2;2
3899;"52ø28'0.0""";"133ø58'0.0""";K;2;2
3905;"44ø18'25.0""";"137ø11'30.0""";K;2;2
3909;"46ø56'0.0""";"137ø10'0.0""";K;2;2
3911;"43ø52'0.0""";"135ø8'0.0""";K;2;2
3916;"52ø36'0.0""";"135ø49'0.0""";K;2;2
3920;"47ø7'0.0""";"137ø21'30.0""";K;2;2
3921;"53ø3'0.0""";"139ø3'0.0""";K;2;2
3922;"46ø30'12.0""";"135ø53'25.0""";Pg;2;2
3923;"43ø11'17.0""";"133ø4'50.0""";Pg;2;2
3928;"50ø46'0.0""";"136ø35'0.0""";K;2;2
3930;"53ø5'0.0""";"140ø0'0.0""";Pg;2;2
3933;"47ø23'48.0""";"138ø3'6.0""";K;2;2
3937;"46ø48'0.0""";"134ø16'0.0""";K;2;2
3938;"44ø28'35.0""";"134ø45'50.0""";Pg;2;2
3941;"45ø31'35.0""";"135ø30'25.0""";K;2;2
3949;"48ø11'35.0""";"137ø55'50.0""";Pg;2;0
3956;"46ø24'50.0""";"135ø49'50.0""";K;2;2
3957;"51ø37'0.0""";"135ø43'0.0""";K;2;2
3961;"46ø12'40.0""";"137ø30'15.0""";K;2;2
3963;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
3972;"54ø7'0.0""";"135ø5'0.0""";Pg;2;2
3973;"45ø28'53.0""";"135ø27'30.0""";K;2;2
3975;"47ø15'50.0""";"138ø46'0.0""";K;2;3
3979;"44ø28'37.0""";"134ø47'30.0""";Pg;2;2
3981;"54ø29'0.0""";"137ø50'0.0""";K;2;2
3989;"54ø3'0.0""";"134ø57'0.0""";Pg;2;2
3993;"54ø11'0.0""";"139ø36'0.0""";K;2;2
3998;"52ø50'0.0""";"139ø2'0.0""";K;2;2
3999;"44ø31'50.0""";"136ø11'0.0""";Pg;2;2
4003;"46ø56'4.0""";"137ø2'45.0""";K;2;0
4009;"51ø59'0.0""";"133ø59'0.0""";K;2;2
4010;"47ø33'15.0""";"138ø12'52.0""";Pg;2;2
4012;"46ø28'30.0""";"136ø16'20.0""";K;2;2
4018;"53ø57'0.0""";"139ø52'0.0""";Pg;2;2
4022;"43ø53'5.0""";"134ø30'0.0""";Pg;2;0
4026;"44ø16'40.0""";"135ø47'50.0""";Pg;2;2
4028;"51ø46'0.0""";"138ø30'0.0""";K;2;2
4030;"46ø0'0.0""";"137ø30'0.0""";K;2;2
4034;"46ø10'45.0""";"136ø8'20.0""";K;2;2
4037;"44ø18'25.0""";"135ø11'30.0""";Pg;2;2
4040;"52ø56'0.0""";"136ø13'0.0""";Pg;2;2
4041;"46ø26'25.0""";"136ø39'40.0""";K;2;2
4043;"53ø5'0.0""";"133ø15'0.0""";K;2;2
4047;"45ø33'15.0""";"133ø31'35.0""";K;2;2
4053;"44ø55'36.0""";"134ø58'27.0""";Pg;2;2
4057;"47ø12'5.0""";"137ø28'30.0""";K;2;2
4060;"46ø24'25.0""";"135ø51'15.0""";K;2;2
4070;"53ø3'0.0""";"139ø4'0.0""";K;2;2
4083;"44ø24'40.0""";"133ø1'20.0""";K;2;2
4084;"46ø23'50.0""";"135ø55'25.0""";K;2;2
4086;"55ø32'0.0""";"135ø45'0.0""";K;2;2
4090;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
4091;"50ø46'0.0""";"136ø23'0.0""";K;2;2
4096;"47ø10'25.0""";"136ø42'40.0""";K;2;0
4099;"44ø42'25.0""";"135ø19'15.0""";K;2;2
4100;"50ø24'0.0""";"135ø22'0.0""";K;2;2
4104;"54ø9'0.0""";"139ø52'0.0""";Pg;2;2
4107;"47ø20'0.0""";"139ø0'0.0""";Pg;2;2
4111;"46ø19'55.0""";"138ø1'30.0""";K;2;2
4114;"47ø15'0.0""";"138ø41'0.0""";Pg;2;2
4115;"47ø16'40.0""";"138ø45'45.0""";Pg;2;2
4116;"47ø21'36.0""";"138ø28'48.0""";K;2;2
4119;"49ø19'0.0""";"139ø3'0.0""";K;2;2
4120;"53ø22'0.0""";"140ø13'0.0""";Pg;2;2
4123;"51ø30'0.0""";"134ø39'0.0""";K;2;2
4126;"45ø38'40.0""";"137ø23'30.0""";K;2;2
4130;"44ø32'15.0""";"135ø37'40.0""";Pg;2;2
4131;"44ø31'30.0""";"135ø37'30.0""";K;2;2
4132;"45ø34'22.0""";"135ø20'25.0""";K;2;2
4134;"51ø37'0.0""";"135ø44'0.0""";K;2;2
4138;"53ø23'0.0""";"140ø12'0.0""";K;2;2
4140;"51ø56'0.0""";"138ø45'0.0""";K;2;2
4144;"47ø24'24.0""";"138ø6'54.0""";K;2;2
4146;"47ø11'40.0""";"137ø28'0.0""";K;2;2
4148;"44ø28'17.0""";"134ø45'40.0""";K;2;2
4149;"50ø21'0.0""";"136ø24'0.0""";K;2;2
