;Latitude;Longitude;time;area;0
2175;"65ø23'0.0""";"143ø50'0.0""";K;3;0
2186;"68ø33'0.0""";"137ø52'0.0""";K;3;2
2187;"69ø40'0.0""";"151ø25'0.0""";J;3;1
2195;"69ø36'0.0""";"150ø22'0.0""";J;3;1
2206;"69ø57'0.0""";"134ø31'0.0""";K;3;0
2209;"69ø33'0.0""";"140ø47'0.0""";K;3;2
2212;"60ø10'0.0""";"144ø43'0.0""";K;3;0
2217;"61ø16'0.0""";"148ø32'0.0""";K;3;1
2218;"67ø31'0.0""";"159ø42'0.0""";K;3;3
2222;"62ø35'0.0""";"150ø58'0.0""";J;3;0
2224;"69ø37'0.0""";"141ø35'0.0""";J;3;0
2238;"61ø49'0.0""";"146ø35'0.0""";K;3;0
2241;"65ø10'0.0""";"154ø51'0.0""";K;3;0
2247;"65ø55'0.0""";"140ø22'0.0""";K;3;0
2253;"69ø30'0.0""";"141ø57'0.0""";K;3;0
2260;"62ø6'0.0""";"149ø33'0.0""";K;3;0
2265;"68ø0'0.0""";"135ø47'0.0""";K;3;0
2271;"67ø51'0.0""";"135ø2'0.0""";K;3;1
2274;"63ø25'0.0""";"142ø25'0.0""";K;3;0
2275;"60ø12'0.0""";"144ø37'0.0""";K;3;0
2276;"67ø40'0.0""";"159ø57'0.0""";K;3;0
2286;"64ø28'0.0""";"143ø17'0.0""";K;3;0
2293;"68ø37'0.0""";"137ø58'0.0""";K;3;0
2295;"63ø16'0.0""";"159ø55'0.0""";K;3;3
2297;"61ø18'0.0""";"148ø56'0.0""";K;3;0
2304;"61ø35'0.0""";"153ø22'0.0""";K;3;0
2306;"65ø14'0.0""";"140ø8'0.0""";J;3;0
2308;"60ø20'0.0""";"138ø38'0.0""";K;3;1
2312;"60ø1'0.0""";"151ø37'0.0""";K;3;0
2314;"62ø38'0.0""";"150ø51'0.0""";J;3;1
2317;"61ø35'0.0""";"151ø14'0.0""";K;3;1
2318;"69ø57'0.0""";"134ø32'0.0""";K;3;1
2319;"68ø31'0.0""";"137ø58'0.0""";K;3;0
2325;"61ø36'0.0""";"146ø5'0.0""";K;3;1
2326;"63ø54'0.0""";"146ø7'0.0""";J;3;1
2328;"65ø1'0.0""";"141ø34'0.0""";K;3;1
2334;"67ø45'0.0""";"137ø34'0.0""";K;3;1
2344;"67ø2'0.0""";"158ø41'0.0""";K;3;0
2354;"65ø26'0.0""";"143ø34'0.0""";K;3;0
2359;"61ø21'0.0""";"150ø5'0.0""";K;3;0
2365;"69ø52'30.0""";"140ø10'0.0""";K;3;0
2368;"62ø21'0.0""";"140ø23'0.0""";K;3;0
2373;"67ø18'0.0""";"147ø30'0.0""";K;3;3
2382;"62ø27'0.0""";"140ø16'0.0""";K;3;0
2383;"59ø28'0.0""";"141ø50'0.0""";Pg;3;3
2388;"69ø33'0.0""";"149ø31'0.0""";K;3;0
2395;"65ø56'0.0""";"143ø26'0.0""";K;3;0
2402;"62ø40'0.0""";"149ø6'0.0""";J;3;0
2403;"60ø32'0.0""";"152ø20'0.0""";K;3;0
2406;"61ø1'0.0""";"148ø22'0.0""";K;3;0
2408;"61ø9'0.0""";"151ø6'0.0""";K;3;1
2419;"61ø55'0.0""";"139ø27'0.0""";K;3;0
2420;"64ø44'0.0""";"146ø49'0.0""";K;3;0
2426;"67ø22'0.0""";"135ø1'0.0""";K;3;3
2440;"65ø58'0.0""";"135ø52'0.0""";K;3;1
2442;"69ø35'0.0""";"141ø38'0.0""";K;3;1
2464;"67ø17'0.0""";"157ø55'0.0""";K;3;0
2474;"67ø38'30.0""";"149ø17'30.0""";K;3;0
2477;"69ø22'0.0""";"145ø31'0.0""";K;3;0
2480;"68ø3'0.0""";"135ø58'0.0""";K;3;2
2487;"63ø26'0.0""";"148ø59'0.0""";K;3;0
2494;"69ø42'0.0""";"137ø58'0.0""";K;3;0
2495;"62ø21'0.0""";"140ø23'0.0""";K;3;0
2502;"62ø35'0.0""";"150ø58'0.0""";J;3;1
2504;"67ø52'0.0""";"135ø4'0.0""";K;3;1
2508;"66ø19'0.0""";"137ø49'0.0""";K;3;1
2516;"61ø9'0.0""";"142ø22'0.0""";K;3;0
2523;"66ø37'0.0""";"153ø27'0.0""";K;3;3
2524;"63ø11'0.0""";"148ø20'0.0""";J;3;1
2534;"60ø35'30.0""";"141ø31'30.0""";K;3;0
2538;"61ø11'0.0""";"145ø27'0.0""";K;3;0
2541;"60ø42'0.0""";"138ø30'0.0""";K;3;1
2548;"67ø4'0.0""";"158ø30'0.0""";K;3;3
2551;"65ø2'0.0""";"141ø51'0.0""";J;3;0
2555;"67ø4'0.0""";"158ø32'0.0""";K;3;0
2561;"62ø23'0.0""";"150ø3'0.0""";J;3;1
2583;"60ø37'0.0""";"143ø9'0.0""";K;3;0
2589;"67ø40'0.0""";"160ø0'0.0""";K;3;0
2590;"62ø12'0.0""";"158ø20'0.0""";K;3;3
2594;"64ø56'0.0""";"140ø22'0.0""";K;3;1
2596;"63ø16'0.0""";"159ø14'0.0""";J;3;0
2598;"63ø19'0.0""";"148ø10'0.0""";J;3;1
2616;"60ø43'0.0""";"149ø25'0.0""";K;3;0
2621;"68ø50'0.0""";"137ø50'0.0""";K;3;0
2631;"62ø37'0.0""";"150ø50'0.0""";K;3;1
2632;"60ø29'0.0""";"151ø18'0.0""";K;3;0
2633;"69ø58'0.0""";"140ø42'0.0""";K;3;0
2638;"65ø27'0.0""";"142ø20'0.0""";K;3;1
2643;"64ø27'0.0""";"143ø8'0.0""";K;3;0
2648;"62ø18'0.0""";"159ø13'0.0""";K;3;0
2653;"62ø21'0.0""";"140ø23'0.0""";K;3;0
2658;"63ø18'0.0""";"151ø4'0.0""";J;3;0
2664;"65ø8'0.0""";"134ø58'0.0""";K;3;2
2680;"69ø42'0.0""";"141ø41'0.0""";K;3;0
2681;"63ø8'0.0""";"155ø8'0.0""";K;3;0
2684;"60ø32'0.0""";"150ø1'0.0""";K;3;0
2690;"62ø37'0.0""";"140ø46'0.0""";K;3;0
2692;"61ø31'0.0""";"153ø32'0.0""";K;3;0
2695;"69ø24'0.0""";"145ø28'0.0""";K;3;0
2697;"68ø40'0.0""";"150ø25'0.0""";K;3;1
2698;"69ø35'0.0""";"150ø15'0.0""";J;3;0
2704;"61ø45'0.0""";"150ø9'0.0""";K;3;0
2711;"58ø55'0.0""";"151ø54'0.0""";K;3;0
2721;"67ø40'0.0""";"138ø50'0.0""";K;3;0
2724;"60ø35'0.0""";"143ø8'0.0""";K;3;0
2726;"63ø19'0.0""";"151ø16'0.0""";J;3;3
2733;"64ø56'0.0""";"141ø30'0.0""";K;3;0
2736;"60ø17'0.0""";"144ø31'0.0""";K;3;0
2759;"60ø13'0.0""";"144ø53'0.0""";K;3;0
2761;"63ø20'0.0""";"144ø45'0.0""";K;3;0
2762;"65ø10'0.0""";"142ø7'0.0""";K;3;2
2767;"64ø24'0.0""";"143ø31'0.0""";K;3;1
2768;"61ø30'0.0""";"150ø1'0.0""";K;3;0
2774;"65ø2'0.0""";"141ø46'0.0""";K;3;1
2775;"63ø35'0.0""";"143ø34'0.0""";K;3;0
2777;"61ø18'0.0""";"149ø25'0.0""";J;3;0
2780;"60ø14'0.0""";"144ø31'0.0""";K;3;0
2782;"67ø5'0.0""";"149ø35'0.0""";K;3;0
2790;"62ø37'0.0""";"140ø47'0.0""";K;3;2
2797;"69ø26'0.0""";"149ø31'0.0""";K;3;1
2812;"63ø15'0.0""";"144ø17'0.0""";K;3;0
2815;"64ø54'0.0""";"141ø25'0.0""";K;3;1
2819;"63ø50'0.0""";"142ø55'0.0""";K;3;0
2824;"69ø29'0.0""";"149ø35'0.0""";K;3;0
2831;"61ø10'0.0""";"144ø6'0.0""";K;3;1
2836;"69ø35'0.0""";"142ø30'0.0""";K;3;2
2853;"66ø2'0.0""";"141ø20'0.0""";K;3;0
2861;"69ø36'0.0""";"145ø3'0.0""";K;3;1
2864;"64ø48'0.0""";"135ø15'0.0""";K;3;1
2868;"60ø50'0.0""";"153ø13'0.0""";K;3;0
2869;"63ø19'0.0""";"148ø12'0.0""";J;3;0
2882;"63ø45'0.0""";"143ø30'0.0""";K;3;2
2883;"65ø45'0.0""";"135ø7'0.0""";K;3;0
2887;"61ø4'0.0""";"144ø29'0.0""";K;3;3
2893;"69ø28'0.0""";"149ø58'0.0""";K;3;1
2894;"66ø20'0.0""";"137ø50'0.0""";K;3;1
2895;"60ø13'0.0""";"144ø55'0.0""";K;3;0
2899;"64ø20'0.0""";"143ø30'0.0""";K;3;1
2903;"69ø37'0.0""";"141ø40'0.0""";K;3;0
2907;"60ø50'0.0""";"153ø18'0.0""";K;3;0
2913;"68ø3'0.0""";"136ø50'0.0""";K;3;2
2921;"68ø1'0.0""";"136ø41'0.0""";K;3;2
2931;"69ø25'0.0""";"145ø36'0.0""";K;3;1
2935;"69ø35'0.0""";"150ø18'0.0""";J;3;1
2939;"61ø25'0.0""";"150ø15'0.0""";K;3;0
2942;"68ø15'0.0""";"136ø12'0.0""";K;3;1
2948;"63ø15'0.0""";"144ø17'0.0""";K;3;1
2950;"63ø19'0.0""";"144ø33'0.0""";K;3;1
2957;"66ø13'0.0""";"134ø35'0.0""";K;3;2
2958;"69ø25'0.0""";"149ø25'0.0""";K;3;1
2959;"60ø59'0.0""";"148ø28'0.0""";K;3;1
2963;"60ø28'0.0""";"148ø20'0.0""";K;3;1
2964;"67ø51'0.0""";"135ø6'0.0""";K;3;1
2967;"62ø37'0.0""";"140ø46'0.0""";K;3;0
2968;"60ø39'0.0""";"138ø28'0.0""";K;3;1
2971;"67ø18'0.0""";"156ø32'0.0""";K;3;3
2972;"67ø3'50.0""";"149ø26'0.0""";K;3;1
2982;"62ø1'0.0""";"141ø2'0.0""";K;3;0
2990;"61ø25'0.0""";"150ø16'0.0""";K;3;0
2991;"64ø11'0.0""";"156ø35'0.0""";K;3;0
2993;"69ø31'0.0""";"149ø50'0.0""";K;3;1
2995;"65ø41'0.0""";"143ø48'0.0""";K;3;1
2999;"62ø33'0.0""";"151ø18'0.0""";J;3;2
3001;"60ø8'20.0""";"141ø46'0.0""";K;3;0
3017;"60ø39'0.0""";"144ø49'0.0""";K;3;0
3019;"65ø30'0.0""";"139ø33'0.0""";K;3;1
3023;"69ø37'0.0""";"141ø44'0.0""";K;3;0
3026;"69ø55'0.0""";"142ø10'0.0""";K;3;1
3027;"65ø39'0.0""";"135ø2'0.0""";K;3;1
3029;"66ø15'0.0""";"139ø45'0.0""";K;3;1
3030;"65ø51'0.0""";"135ø21'0.0""";K;3;2
3033;"69ø10'0.0""";"141ø4'0.0""";K;3;2
3034;"61ø50'0.0""";"156ø57'0.0""";K;3;1
3036;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3037;"69ø48'0.0""";"136ø38'0.0""";K;3;1
3044;"61ø48'0.0""";"152ø34'0.0""";K;3;1
3057;"60ø55'0.0""";"153ø37'0.0""";K;3;0
3060;"69ø25'0.0""";"149ø37'0.0""";K;3;1
3062;"69ø20'0.0""";"141ø56'30.0""";K;3;0
3064;"63ø12'0.0""";"148ø4'0.0""";J;3;1
3073;"69ø25'0.0""";"145ø27'0.0""";K;3;0
3074;"69ø24'0.0""";"149ø28'0.0""";K;3;1
3082;"64ø48'0.0""";"135ø14'0.0""";K;3;1
3086;"69ø24'0.0""";"145ø33'0.0""";K;3;1
3087;"63ø46'0.0""";"143ø31'0.0""";K;3;1
3089;"69ø27'0.0""";"145ø35'0.0""";K;3;1
3092;"65ø8'0.0""";"134ø53'0.0""";K;3;1
3095;"65ø4'0.0""";"134ø28'0.0""";K;3;2
3097;"63ø56'0.0""";"147ø6'0.0""";J;3;1
3101;"69ø25'0.0""";"145ø30'0.0""";K;3;1
3104;"64ø3'0.0""";"144ø15'0.0""";K;3;1
3105;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3117;"61ø47'0.0""";"148ø17'0.0""";J;3;1
3120;"62ø24'0.0""";"156ø9'0.0""";K;3;0
3130;"63ø41'0.0""";"144ø8'0.0""";K;3;0
3131;"69ø55'0.0""";"140ø23'0.0""";K;3;1
3135;"61ø1'0.0""";"148ø6'0.0""";K;3;0
3137;"60ø52'0.0""";"148ø35'0.0""";K;3;1
3139;"63ø41'0.0""";"144ø8'0.0""";K;3;0
3140;"63ø41'0.0""";"143ø49'0.0""";K;3;1
3141;"68ø47'0.0""";"142ø5'0.0""";K;3;1
3150;"62ø36'0.0""";"150ø52'0.0""";J;3;3
3153;"69ø38'0.0""";"150ø28'0.0""";K;3;1
3154;"61ø18'0.0""";"152ø27'0.0""";J;3;1
3157;"61ø21'0.0""";"145ø16'0.0""";K;3;0
3158;"67ø18'0.0""";"157ø55'0.0""";K;3;1
3160;"63ø40'35.0""";"143ø50'0.0""";K;3;0
3162;"64ø58'0.0""";"133ø58'0.0""";K;3;0
3167;"63ø26'0.0""";"142ø2'0.0""";K;3;1
3168;"61ø21'0.0""";"143ø52'0.0""";K;3;0
3169;"62ø22'0.0""";"145ø5'0.0""";K;3;1
3174;"62ø48'0.0""";"134ø25'0.0""";K;3;1
3176;"61ø10'0.0""";"156ø25'0.0""";K;3;0
3179;"62ø16'0.0""";"151ø9'0.0""";J;3;1
3180;"65ø10'0.0""";"134ø24'0.0""";K;3;2
3182;"66ø13'0.0""";"139ø41'0.0""";K;3;0
3186;"64ø4'0.0""";"142ø30'0.0""";K;3;1
3187;"66ø27'0.0""";"138ø30'0.0""";K;3;1
3188;"60ø52'0.0""";"153ø29'0.0""";K;3;0
3190;"60ø35'0.0""";"138ø29'0.0""";K;3;1
3192;"69ø28'0.0""";"145ø40'0.0""";K;3;1
3197;"63ø55'0.0""";"144ø8'0.0""";K;3;0
3199;"67ø0'0.0""";"136ø20'0.0""";K;3;1
3200;"61ø19'0.0""";"152ø24'0.0""";J;3;0
3203;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3204;"61ø19'0.0""";"149ø25'0.0""";K;3;0
3210;"65ø51'0.0""";"142ø19'0.0""";K;3;0
3212;"69ø26'0.0""";"145ø28'0.0""";K;3;1
3219;"66ø37'0.0""";"141ø4'0.0""";K;3;0
3220;"60ø11'0.0""";"149ø50'0.0""";K;3;1
3223;"62ø24'0.0""";"149ø15'0.0""";K;3;0
3224;"67ø58'0.0""";"136ø37'0.0""";K;3;2
3227;"62ø37'0.0""";"140ø47'0.0""";K;3;0
3228;"62ø48'0.0""";"139ø25'0.0""";K;3;2
3230;"62ø48'0.0""";"159ø18'0.0""";K;3;1
3231;"61ø46'0.0""";"146ø28'0.0""";J;3;1
3233;"61ø56'0.0""";"140ø17'0.0""";K;3;1
3235;"64ø57'0.0""";"140ø14'0.0""";K;3;1
3237;"65ø36'0.0""";"135ø22'0.0""";K;3;0
3245;"69ø40'0.0""";"149ø38'0.0""";K;3;0
3249;"60ø16'0.0""";"151ø10'0.0""";K;3;0
3250;"63ø54'30.0""";"145ø4'0.0""";K;3;1
3251;"68ø1'0.0""";"136ø38'0.0""";K;3;0
3253;"69ø27'0.0""";"143ø15'0.0""";K;3;1
3260;"66ø36'0.0""";"133ø33'0.0""";K;3;1
3263;"63ø19'0.0""";"140ø47'0.0""";K;3;2
3265;"69ø32'0.0""";"149ø36'0.0""";K;3;0
3269;"63ø44'6.0""";"143ø29'40.0""";K;3;1
3271;"62ø11'0.0""";"139ø53'0.0""";K;3;1
3273;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3275;"62ø39'0.0""";"148ø33'0.0""";J;3;1
3277;"69ø53'0.0""";"140ø18'0.0""";K;3;1
3282;"61ø25'0.0""";"150ø15'0.0""";K;3;0
3285;"62ø11'0.0""";"158ø30'0.0""";K;3;1
3288;"64ø23'0.0""";"137ø28'0.0""";K;3;2
3297;"58ø44'0.0""";"141ø5'0.0""";K;3;0
3298;"70ø20'0.0""";"136ø30'0.0""";K;3;0
3305;"63ø27'0.0""";"141ø53'0.0""";K;3;1
3308;"60ø41'0.0""";"149ø41'0.0""";K;3;0
3309;"64ø21'0.0""";"141ø39'0.0""";K;3;1
3313;"61ø56'0.0""";"140ø17'0.0""";K;3;1
3316;"69ø30'0.0""";"149ø41'0.0""";K;3;1
3321;"69ø32'0.0""";"141ø10'0.0""";K;3;1
3327;"67ø2'0.0""";"136ø0'0.0""";K;3;1
3328;"66ø13'0.0""";"139ø27'0.0""";K;3;1
3331;"62ø2'0.0""";"154ø28'0.0""";K;3;1
3333;"61ø56'0.0""";"140ø17'0.0""";K;3;1
3343;"63ø8'0.0""";"158ø20'0.0""";K;3;0
3347;"62ø5'0.0""";"139ø36'0.0""";K;3;1
3350;"63ø43'0.0""";"142ø44'0.0""";K;3;2
3351;"65ø8'0.0""";"134ø59'0.0""";K;3;2
3364;"62ø11'0.0""";"139ø12'0.0""";K;3;1
3375;"69ø23'0.0""";"149ø16'0.0""";K;3;0
3376;"69ø28'0.0""";"141ø20'0.0""";K;3;0
3382;"64ø4'0.0""";"142ø30'0.0""";K;3;1
3383;"66ø58'0.0""";"136ø24'0.0""";K;3;1
3386;"62ø2'0.0""";"154ø29'0.0""";K;3;1
3388;"67ø58'0.0""";"135ø25'0.0""";K;3;1
3389;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3390;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3399;"69ø50'0.0""";"142ø20'0.0""";K;3;0
3401;"70ø2'0.0""";"140ø6'0.0""";K;3;2
3405;"61ø53'0.0""";"147ø33'0.0""";K;3;1
3409;"66ø4'0.0""";"133ø27'0.0""";K;3;1
3424;"62ø23'0.0""";"145ø27'0.0""";K;3;0
3431;"63ø34'0.0""";"157ø9'0.0""";K;3;1
3433;"65ø1'0.0""";"142ø0'0.0""";K;3;1
3435;"70ø2'0.0""";"139ø36'0.0""";K;3;1
3436;"67ø14'0.0""";"158ø12'0.0""";K;3;1
3438;"61ø21'0.0""";"151ø48'0.0""";K;3;0
3439;"65ø6'0.0""";"134ø3'0.0""";K;3;1
3440;"69ø28'0.0""";"150ø18'0.0""";K;3;1
3455;"66ø23'0.0""";"138ø36'0.0""";K;3;1
3456;"62ø41'0.0""";"158ø9'0.0""";K;3;1
3459;"69ø44'0.0""";"136ø42'0.0""";K;3;1
3460;"63ø30'0.0""";"152ø57'0.0""";J;3;3
3467;"61ø25'0.0""";"155ø24'0.0""";K;3;1
3469;"62ø11'0.0""";"139ø12'0.0""";K;3;1
3472;"63ø27'0.0""";"157ø32'0.0""";K;3;1
3478;"66ø40'0.0""";"135ø28'0.0""";K;3;1
3479;"63ø45'0.0""";"144ø40'0.0""";K;3;1
3485;"66ø14'0.0""";"139ø27'0.0""";K;3;0
3486;"62ø15'0.0""";"148ø25'0.0""";J;3;1
3488;"62ø39'0.0""";"148ø33'0.0""";J;3;1
3492;"61ø56'0.0""";"140ø17'0.0""";K;3;1
3493;"62ø5'0.0""";"138ø28'0.0""";K;3;1
3495;"61ø11'0.0""";"138ø43'0.0""";K;3;1
3509;"64ø6'0.0""";"141ø27'0.0""";K;3;1
3514;"66ø6'0.0""";"139ø42'0.0""";K;3;0
3517;"64ø29'0.0""";"134ø9'0.0""";K;3;1
3521;"69ø58'0.0""";"140ø35'0.0""";K;3;2
3524;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3533;"70ø14'0.0""";"138ø54'0.0""";K;3;1
3538;"65ø5'0.0""";"134ø4'0.0""";K;3;1
3540;"66ø49'0.0""";"142ø55'0.0""";K;3;1
3545;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3549;"68ø41'0.0""";"140ø0'0.0""";K;3;2
3553;"69ø23'0.0""";"145ø28'0.0""";K;3;1
3557;"63ø26'0.0""";"142ø2'0.0""";K;3;1
3560;"65ø2'0.0""";"141ø40'0.0""";K;3;2
3561;"59ø52'0.0""";"141ø5'0.0""";K;3;1
3562;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3563;"68ø50'0.0""";"140ø10'0.0""";K;3;1
3564;"62ø2'0.0""";"140ø30'0.0""";J;3;1
3565;"62ø48'0.0""";"139ø25'0.0""";K;3;0
3567;"68ø35'0.0""";"155ø25'0.0""";K;3;0
3568;"63ø50'0.0""";"142ø56'0.0""";K;3;1
3572;"61ø56'0.0""";"140ø17'0.0""";K;3;1
3573;"62ø31'0.0""";"151ø45'0.0""";K;3;0
3574;"62ø48'0.0""";"139ø25'0.0""";K;3;0
3580;"62ø21'0.0""";"155ø50'0.0""";K;3;1
3582;"69ø42'0.0""";"141ø40'0.0""";K;3;3
3583;"66ø54'0.0""";"157ø42'0.0""";K;3;1
3585;"61ø19'0.0""";"148ø21'0.0""";K;3;1
3586;"63ø41'0.0""";"144ø10'0.0""";K;3;0
3587;"62ø29'0.0""";"145ø5'0.0""";K;3;1
3590;"62ø32'0.0""";"155ø26'0.0""";K;3;1
3594;"66ø14'0.0""";"139ø27'0.0""";K;3;1
3595;"59ø49'0.0""";"139ø36'0.0""";K;3;1
3596;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3598;"64ø49'0.0""";"135ø11'0.0""";K;3;1
3601;"66ø8'0.0""";"139ø45'0.0""";K;3;1
3604;"69ø25'0.0""";"149ø32'0.0""";K;3;0
3611;"63ø56'0.0""";"144ø4'0.0""";K;3;1
3623;"66ø47'0.0""";"157ø51'0.0""";K;3;1
3625;"69ø22'0.0""";"149ø45'0.0""";J;3;1
3639;"65ø8'0.0""";"134ø53'0.0""";K;3;2
3641;"62ø36'0.0""";"150ø59'0.0""";J;3;2
3642;"62ø37'0.0""";"150ø49'0.0""";J;3;2
3652;"60ø36'0.0""";"138ø31'0.0""";K;3;1
3653;"65ø1'0.0""";"134ø28'0.0""";K;3;0
3655;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3665;"67ø15'0.0""";"158ø12'0.0""";K;3;1
3667;"63ø8'0.0""";"158ø12'0.0""";K;3;0
3669;"69ø46'0.0""";"140ø40'0.0""";K;3;1
3670;"61ø53'0.0""";"147ø31'0.0""";K;3;1
3676;"65ø2'0.0""";"135ø12'0.0""";K;3;1
3684;"65ø8'0.0""";"134ø55'0.0""";K;3;1
3685;"59ø8'0.0""";"152ø36'0.0""";K;3;1
3686;"59ø7'0.0""";"151ø26'0.0""";K;3;1
3687;"62ø5'0.0""";"139ø36'0.0""";K;3;1
3688;"62ø55'0.0""";"147ø56'0.0""";K;3;1
3694;"62ø5'0.0""";"139ø28'0.0""";K;3;0
3695;"62ø29'0.0""";"149ø6'0.0""";K;3;0
3699;"69ø46'0.0""";"140ø36'0.0""";K;3;0
3701;"61ø12'0.0""";"145ø18'0.0""";K;3;1
3706;"65ø7'0.0""";"134ø5'0.0""";K;3;1
3707;"60ø36'0.0""";"138ø37'0.0""";K;3;1
3715;"63ø41'0.0""";"143ø5'0.0""";K;3;0
3716;"61ø56'0.0""";"147ø54'0.0""";K;3;1
3719;"61ø22'0.0""";"150ø6'0.0""";K;3;1
3722;"59ø24'0.0""";"142ø20'0.0""";K;3;1
3723;"66ø38'0.0""";"133ø50'0.0""";K;3;1
3725;"59ø26'0.0""";"141ø58'0.0""";K;3;1
3733;"61ø41'0.0""";"150ø31'0.0""";K;3;1
3738;"67ø15'0.0""";"158ø10'0.0""";K;3;1
3741;"60ø27'0.0""";"147ø13'0.0""";K;3;1
3743;"63ø25'0.0""";"141ø42'0.0""";K;3;1
3744;"67ø4'0.0""";"156ø36'0.0""";K;3;1
3749;"69ø36'0.0""";"136ø55'0.0""";K;3;1
3750;"63ø23'0.0""";"141ø33'0.0""";K;3;2
3754;"69ø48'0.0""";"150ø45'0.0""";K;3;1
3758;"69ø28'0.0""";"143ø18'0.0""";K;3;1
3759;"62ø54'0.0""";"147ø55'0.0""";J;3;1
3761;"69ø11'0.0""";"143ø5'0.0""";K;3;1
3762;"63ø41'0.0""";"157ø50'0.0""";K;3;0
3770;"69ø35'0.0""";"149ø37'0.0""";K;3;1
3778;"62ø5'0.0""";"134ø28'0.0""";K;3;1
3782;"69ø26'0.0""";"145ø32'0.0""";K;3;1
3783;"62ø6'0.0""";"142ø12'0.0""";K;3;1
3789;"63ø41'0.0""";"157ø55'0.0""";K;3;1
3792;"61ø16'0.0""";"144ø59'0.0""";K;3;1
3799;"61ø4'0.0""";"150ø12'0.0""";K;3;1
3800;"69ø36'0.0""";"151ø25'0.0""";J;3;1
3802;"64ø51'0.0""";"135ø22'0.0""";K;3;2
3803;"63ø6'0.0""";"155ø11'0.0""";K;3;1
3805;"63ø27'0.0""";"141ø47'0.0""";K;3;1
3815;"69ø32'0.0""";"145ø38'0.0""";K;3;1
3816;"67ø5'45.0""";"149ø35'10.0""";K;3;1
3819;"69ø38'0.0""";"151ø25'0.0""";J;3;1
3824;"69ø20'0.0""";"145ø45'0.0""";K;3;1
3825;"69ø34'0.0""";"149ø35'0.0""";K;3;1
3830;"69ø25'0.0""";"138ø39'0.0""";K;3;1
3831;"69ø53'0.0""";"142ø24'0.0""";K;3;1
3835;"63ø19'0.0""";"155ø13'0.0""";K;3;1
3838;"64ø50'0.0""";"135ø26'0.0""";K;3;1
3840;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3841;"65ø48'0.0""";"135ø18'0.0""";K;3;2
3843;"63ø6'0.0""";"155ø9'0.0""";K;3;1
3844;"62ø5'0.0""";"139ø23'0.0""";K;3;1
3846;"65ø8'0.0""";"134ø53'0.0""";K;3;2
3847;"63ø39'0.0""";"142ø57'25.0""";K;3;1
3854;"66ø2'0.0""";"142ø27'0.0""";K;3;1
3856;"69ø35'0.0""";"150ø20'0.0""";K;3;1
3859;"66ø40'0.0""";"135ø45'0.0""";K;3;1
3861;"62ø44'0.0""";"155ø31'0.0""";K;3;1
3863;"59ø37'0.0""";"144ø24'0.0""";K;3;1
3864;"62ø21'15.0""";"155ø56'0.0""";K;3;1
3870;"66ø51'0.0""";"157ø44'0.0""";K;3;1
3871;"69ø47'0.0""";"142ø10'0.0""";K;3;1
3880;"63ø34'0.0""";"144ø54'0.0""";K;3;1
3882;"62ø3'0.0""";"140ø31'0.0""";K;3;1
3884;"69ø46'0.0""";"141ø49'0.0""";K;3;1
3888;"67ø2'0.0""";"149ø21'0.0""";K;3;1
3889;"63ø18'0.0""";"155ø16'0.0""";K;3;1
3890;"62ø36'0.0""";"159ø42'0.0""";K;3;1
3891;"62ø5'0.0""";"139ø28'0.0""";K;3;1
3900;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3906;"63ø29'0.0""";"144ø10'0.0""";K;3;1
3908;"60ø27'0.0""";"151ø40'0.0""";K;3;1
3910;"62ø48'0.0""";"139ø25'0.0""";K;3;1
3915;"62ø9'0.0""";"139ø17'0.0""";K;3;1
3918;"62ø5'0.0""";"139ø28'0.0""";K;3;0
3925;"66ø2'0.0""";"142ø14'0.0""";K;3;2
3931;"66ø5'0.0""";"133ø26'0.0""";K;3;1
3934;"66ø20'0.0""";"134ø31'0.0""";K;3;1
3940;"60ø25'0.0""";"147ø12'0.0""";K;3;1
3942;"64ø29'0.0""";"143ø30'0.0""";K;3;1
3943;"69ø50'0.0""";"142ø20'0.0""";K;3;1
3945;"66ø24'0.0""";"138ø32'0.0""";K;3;1
3950;"69ø34'0.0""";"140ø44'0.0""";K;3;1
3951;"69ø27'0.0""";"142ø10'0.0""";K;3;1
3954;"62ø41'0.0""";"158ø40'0.0""";K;3;1
3960;"62ø5'0.0""";"139ø28'0.0""";K;3;2
3962;"66ø56'0.0""";"157ø50'0.0""";K;3;1
3965;"60ø42'0.0""";"138ø30'0.0""";K;3;1
3966;"66ø56'0.0""";"156ø42'0.0""";K;3;1
3967;"63ø36'0.0""";"157ø2'0.0""";K;3;1
3968;"66ø24'0.0""";"138ø35'0.0""";K;3;1
3976;"62ø5'0.0""";"139ø28'0.0""";K;3;1
3980;"64ø52'0.0""";"135ø15'0.0""";K;3;1
